Autor,Comentarios,Data_traducao,Group,Section,Subgroup,Versao_Uniclass,_id,code_item,code_tabela,descricao_SECClasS,idItem,nivel_item,object_item,title_item,titulo_SECClasS
,,,32,10,85,1.19,60d41ae8ddc3ec53204c841d,En_32_85_10,Entidades,,191,3,,Breakwaters,Quebra-mares
,,,32,15,85,1.19,60d41ae8ddc3ec53204c841e,En_32_85_15,Entidades,,192,3,,Control gates,Portas de controlo
,,,32,21,85,1.19,60d41ae8ddc3ec53204c841f,En_32_85_21,Entidades,,193,3,,Dams,Barragens
,,,32,23,85,1.19,60d41ae8ddc3ec53204c8420,En_32_85_23,Entidades,,194,3,,Debris screens,Filtros de resíduos
,,,32,24,85,1.19,60d41ae8ddc3ec53204c8421,En_32_85_24,Entidades,,195,3,,Dolphins,Estrutura de proteção de pilar
,,,32,25,85,1.19,60d41ae8ddc3ec53204c8422,En_32_85_25,Entidades,,196,3,,Draw-off towers,Torres de reservatórios de água potável
,,,32,30,85,1.19,60d41ae8ddc3ec53204c8423,En_32_85_30,Entidades,,197,3,,Flood prevention structures,Estruturas de controlo de inundações
,,,32,31,85,1.19,60d41ae8ddc3ec53204c8424,En_32_85_31,Entidades,,198,3,,Flumes,Canais artificiais de transporte de água
,,,32,35,85,1.19,60d41ae8ddc3ec53204c8425,En_32_85_35,Entidades,,199,3,,Groynes,Esporão
,,,32,37,85,1.19,60d41ae8ddc3ec53204c8426,En_32_85_37,Entidades,,200,3,,High ground,Terreno elevado
,,,32,45,85,1.19,60d41ae8ddc3ec53204c8427,En_32_85_45,Entidades,,201,3,,Levees,Represas
,,,32,59,85,1.19,60d41ae8ddc3ec53204c8428,En_32_85_59,Entidades,,202,3,,Outfalls,Emissários
,,,32,72,85,1.19,60d41ae8ddc3ec53204c8429,En_32_85_72,Entidades,,203,3,,Revetments,Revestimento de margens fluvíais e marítimas
,,,32,75,85,1.19,60d41ae8ddc3ec53204c842a,En_32_85_75,Entidades,,204,3,,Sand traps,Bacia de desarenação
,,,32,77,85,1.19,60d41ae8ddc3ec53204c842b,En_32_85_77,Entidades,,205,3,,Sea dikes,Diques marinhos
,,,32,80,85,1.19,60d41ae8ddc3ec53204c842c,En_32_85_80,Entidades,,206,3,,Sluices,Comportas
,,,32,82,85,1.19,60d41ae8ddc3ec53204c842d,En_32_85_82,Entidades,,207,3,,Spillways,Vertedouros
,,,32,84,85,1.19,60d41ae8ddc3ec53204c842e,En_32_85_84,Entidades,,208,3,,Stilling basins,Bacias de tranquilização
,,,32,96,85,1.19,60d41ae8ddc3ec53204c842f,En_32_85_96,Entidades,,209,3,,Water retaining structures,Estruturas de retenção de água
,,,32,97,85,1.19,60d41ae8ddc3ec53204c8430,En_32_85_97,Entidades,,210,3,,Weirs,Represas baixas
,,,32,98,85,1.19,60d41ae8ddc3ec53204c8431,En_32_85_98,Entidades,,211,3,,Wells,Poços
,,,32,,95,1.19,60d41ae8ddc3ec53204c8432,En_32_95,Entidades,,212,2,,Waterways,Hidrovia
,,,32,14,95,1.19,60d41ae8ddc3ec53204c8433,En_32_95_14,Entidades,,213,3,,Channels,Canais de água
,,,32,16,95,1.19,60d41ae8ddc3ec53204c8434,En_32_95_16,Entidades,,214,3,,Complex culverts,Passagens de água inferiores
,,,32,23,95,1.19,60d41ae8ddc3ec53204c8435,En_32_95_23,Entidades,,215,3,,Ditches,Valas
,,,32,59,95,1.19,60d41ae8ddc3ec53204c8436,En_32_95_59,Entidades,,216,3,,Open channels,Canais abertos
,,,32,80,95,1.19,60d41ae8ddc3ec53204c8437,En_32_95_80,Entidades,,217,3,,Simple culverts,Bueiros
,,,32,85,95,1.19,60d41ae8ddc3ec53204c8438,En_32_95_85,Entidades,,218,3,,Surface water channels,Canal de águas superficiais
,,,32,86,95,1.19,60d41ae8ddc3ec53204c8439,En_32_95_86,Entidades,,219,3,,Swales,Bacias de infiltração
,,,35,,,1.19,60d41ae8ddc3ec53204c843a,En_35,Entidades,,220,1,,"Medical, health, welfare and sanitary entities","Entidades médicas, de saúde, de segurança social e sanitárias"
,,,35,,10,1.19,60d41ae8ddc3ec53204c843b,En_35_10,Entidades,,221,2,,Medical entities,Entidades médicas
,,,35,10,10,1.19,60d41ae8ddc3ec53204c843c,En_35_10_10,Entidades,,222,3,,Medical buildings,Edifícios médicos
,,,35,,50,1.19,60d41ae8ddc3ec53204c843d,En_35_50,Entidades,,223,2,,Welfare entities,Entidades de assistência social
,,,35,21,50,1.19,60d41ae8ddc3ec53204c843e,En_35_50_21,Entidades,,224,3,,Day welfare buildings,Edifícios de assistência social diurna
,,,35,70,50,1.19,60d41ae8ddc3ec53204c843f,En_35_50_70,Entidades,,225,3,,Residential welfare buildings,Edifícios residenciais da assistência social
,,,35,94,50,1.19,60d41ae8ddc3ec53204c8440,En_35_50_94,Entidades,,226,3,,Visitor welfare buildings,Edifícios da assistência social para visitantes
,,,35,,70,1.19,60d41ae8ddc3ec53204c8441,En_35_70,Entidades,,227,2,,Funerary entities,Entidades funerárias
,,,35,6,70,1.19,60d41ae8ddc3ec53204c8442,En_35_70_06,Entidades,,228,3,,Body storage buildings,Morgue
,,,35,10,70,1.19,60d41ae8ddc3ec53204c8443,En_35_70_10,Entidades,,229,3,,Burial buildings,Mausoléu
,,,35,11,70,1.19,60d41ae8ddc3ec53204c8444,En_35_70_11,Entidades,,230,3,,Burial grounds,Cemitério
,,,35,30,70,1.19,60d41ae8ddc3ec53204c8445,En_35_70_30,Entidades,,231,3,,Funeral buildings,Edifícios funerários
,,,35,60,70,1.19,60d41ae8ddc3ec53204c8446,En_35_70_60,Entidades,,232,3,,Medical chimney stacks,Chaminés médicas
,,,35,,80,1.19,60d41ae8ddc3ec53204c8447,En_35_80,Entidades,,233,2,,Sanitary entities,Entidades sanitárias
,,,35,10,80,1.19,60d41ae8ddc3ec53204c8448,En_35_80_10,Entidades,,234,3,,Bathing buildings,Balneários
,,,35,90,80,1.19,60d41ae8ddc3ec53204c8449,En_35_80_90,Entidades,,235,3,,Toilet buildings,Edifícios de Instalações Sanitárias
,,,35,,85,1.19,60d41ae8ddc3ec53204c844a,En_35_85,Entidades,,236,2,,Animal entities,Entidades para animais
,,,35,2,85,1.19,60d41ae8ddc3ec53204c844b,En_35_85_02,Entidades,,237,3,,Animal cage buildings,Recinto de jaulas de animais
,,,35,3,85,1.19,60d41ae8ddc3ec53204c844c,En_35_85_03,Entidades,,238,3,,Animal pen buildings,Recinto de currais de animais
,,,35,84,85,1.19,60d41ae8ddc3ec53204c844d,En_35_85_84,Entidades,,239,3,,Stable buildings,Estábulos
,,,35,,90,1.19,60d41ae8ddc3ec53204c844e,En_35_90,Entidades,,240,2,,"Animal medical, health, welfare and funerary entities","Entidades médicas, sanitárias, de bem-estar e funerárias de animais"
,,,35,10,90,1.19,60d41ae8ddc3ec53204c844f,En_35_90_10,Entidades,,241,3,,Animal cemeteries,Cemitérios de animais
,,,35,30,90,1.19,60d41ae8ddc3ec53204c8450,En_35_90_30,Entidades,,242,3,,Animal funerary buildings,Edifícios funerários de animais
,,,35,50,90,1.19,60d41ae8ddc3ec53204c8451,En_35_90_50,Entidades,,243,3,,Animal medical buildings,Clínicas Veterinárias
,,,40,,,1.19,60d41ae8ddc3ec53204c8452,En_40,Entidades,,244,1,,Recreational entities,Entidades recreativas
,,,40,,5,1.19,60d41ae8ddc3ec53204c8453,En_40_05,Entidades,,245,2,,Amusement entities,Entidades de diversão
,,,40,3,5,1.19,60d41ae8ddc3ec53204c8454,En_40_05_03,Entidades,,246,3,,Amusement buildings,Edifícios de diversão
,,,40,13,5,1.19,60d41ae8ddc3ec53204c8455,En_40_05_13,Entidades,,247,3,,Casinos,Casinos
,,,40,27,5,1.19,60d41ae8ddc3ec53204c8456,En_40_05_27,Entidades,,248,3,,E-sport buildings,Edifícios de jogos virtuais
,,,40,42,5,1.19,60d41ae8ddc3ec53204c8457,En_40_05_42,Entidades,,249,3,,Indoor fairgrounds,Recintos de feira interiores
,,,40,60,5,1.19,60d41ae8ddc3ec53204c8458,En_40_05_60,Entidades,,250,3,,Outdoor fairgrounds,Recintos de feira exteriores
,,,40,68,5,1.19,60d41ae8ddc3ec53204c8459,En_40_05_68,Entidades,,251,3,,Public amenities,Serviços públicos
,,,40,,20,1.19,60d41ae8ddc3ec53204c845a,En_40_20,Entidades,,252,2,,Dining entities,Entidades de restauração
,,,40,23,20,1.19,60d41ae8ddc3ec53204c845b,En_40_20_23,Entidades,,253,3,,Dining buildings,Edifícios de restauração
,,,40,,35,1.19,60d41ae8ddc3ec53204c845c,En_40_35,Entidades,,254,2,,Historic entities,Entidades históricas
,,,40,10,35,1.19,60d41ae8ddc3ec53204c845d,En_40_35_10,Entidades,,255,3,,Buildings of historic interest,Edifícios de interesse histórico
,,,40,36,35,1.19,60d41ae8ddc3ec53204c845e,En_40_35_36,Entidades,,256,3,,Historic buildings,Edifícios históricos
,,,40,,60,1.19,60d41ae8ddc3ec53204c845f,En_40_60,Entidades,,257,2,,Performing arts entities,Entidades de artes performativas
,,,40,10,60,1.19,60d41ae8ddc3ec53204c8460,En_40_60_10,Entidades,,258,3,,Multiple performing arts buildings,Edifícios de artes performativas multiusos
,,,40,70,60,1.19,60d41ae8ddc3ec53204c8461,En_40_60_70,Entidades,,259,3,,Single performing arts buildings,Edifícios de artes performativas de uso único
,,,40,,75,1.19,60d41ae8ddc3ec53204c8462,En_40_75,Entidades,,260,2,,Social recreation entities,Entidades socio-recreativas
,,,40,10,75,1.19,60d41ae8ddc3ec53204c8463,En_40_75_10,Entidades,,261,3,,Multiple social recreation buildings,Edifícios de várias atividades socio-recreativas
,,,40,15,75,1.19,60d41ae8ddc3ec53204c8464,En_40_75_15,Entidades,,262,3,,Club houses,Edifícios de clubes
,,,40,70,75,1.19,60d41ae8ddc3ec53204c8465,En_40_75_70,Entidades,,263,3,,Single social recreation buildings,Edifícios de uma atividade socio-recreativa
,,,40,94,75,1.19,60d41ae8ddc3ec53204c8466,En_40_75_94,Entidades,,264,3,,Visitor centres,Centros de visita
,,,42,,,1.19,60d41ae8ddc3ec53204c8467,En_42,Entidades,,265,1,,Sport and activity entities,Entidades de desporto e atividades desportivas
,,,42,,15,1.19,60d41ae8ddc3ec53204c8468,En_42_15,Entidades,,266,2,,"Courts, pitches and field sports entities",Entidades de campos e quadras desportivos
,,,42,6,15,1.19,60d41ae8ddc3ec53204c8469,En_42_15_06,Entidades,,267,3,,Ball courts,Quadras de desportos com bola
,,,42,81,15,1.19,60d41ae8ddc3ec53204c846a,En_42_15_81,Entidades,,268,3,,Sports grounds,Áreas desportivas
,,,42,82,15,1.19,60d41ae8ddc3ec53204c846b,En_42_15_82,Entidades,,269,3,,Sports pitches,Campos desportivos
,,,42,,40,1.19,60d41ae8ddc3ec53204c846c,En_42_40,Entidades,,270,2,,Indoor activity entities,Entidades de atividades desportivas interiores
,,,42,80,40,1.19,60d41ae8ddc3ec53204c846d,En_42_40_80,Entidades,,271,3,,Sports buildings,Instalação desportiva
,,,42,,55,1.19,60d41ae8ddc3ec53204c846e,En_42_55,Entidades,,272,2,,Outdoor activity entities,Entidades de atividades desportivas interior
,,,42,1,55,1.19,60d41ae8ddc3ec53204c846f,En_42_55_01,Entidades,,273,3,,Activity grounds,Campos de atividade ddesportiva
,,,42,34,55,1.19,60d41ae8ddc3ec53204c8470,En_42_55_34,Entidades,,274,3,,Golf driving ranges,Campos de golfe
,,,42,,85,1.19,60d41ae8ddc3ec53204c8471,En_42_85,Entidades,,275,2,,Swimming entities,Entidades de natação
,,,42,60,85,1.19,60d41ae8ddc3ec53204c8472,En_42_85_60,Entidades,,276,3,,Outdoor swimming pools,Piscinas ao ar livre
,,,42,83,85,1.19,60d41ae8ddc3ec53204c8473,En_42_85_83,Entidades,,277,3,,Swimming pool buildings,Complexos de piscinas
,,,42,,90,1.19,60d41ae8ddc3ec53204c8474,En_42_90,Entidades,,278,2,,Water activity entities,Entidades de atividades desportivas aquáticas
,,,42,,95,1.19,60d41ae8ddc3ec53204c8475,En_42_95,Entidades,,279,2,,Winter sports entities,Entidades de desporto de inverno
,,,42,40,95,1.19,60d41ae8ddc3ec53204c8476,En_42_95_40,Entidades,,280,3,,Ice rink buildings,Pavilhões de patinação no gelo
,,,42,80,95,1.19,60d41ae8ddc3ec53204c8477,En_42_95_80,Entidades,,281,3,,Ski resort buildings,Edifícios de estâncias de esqui
,,,45,,,1.19,60d41ae8ddc3ec53204c8478,En_45,Entidades,,282,1,,Residential entities,Entidades residenciais
,,,45,,10,1.19,60d41ae8ddc3ec53204c8479,En_45_10,Entidades,,283,2,,Residential buildings,Edifícios residenciais
,,,45,39,10,1.19,60d41ae8ddc3ec53204c847a,En_45_10_39,Entidades,,284,3,,Houses,Habitações
,,,45,47,10,1.19,60d41ae8ddc3ec53204c847b,En_45_10_47,Entidades,,285,3,,Long-term residential buildings,Edifícios residenciais de longa duração
,,,45,70,10,1.19,60d41ae8ddc3ec53204c847c,En_45_10_70,Entidades,,286,3,,Short-term residential buildings,Edifícios residenciais de curta duração
,,,45,90,10,1.19,60d41ae8ddc3ec53204c847d,En_45_10_90,Entidades,,287,3,,Temporary residential buildings,Edifícios residenciais temporários
,,,50,,,1.19,60d41ae8ddc3ec53204c847e,En_50,Entidades,,288,1,,Waste disposal entities,Entidades de eliminação de resíduos
,,,50,,10,1.19,60d41ae8ddc3ec53204c847f,En_50_10,Entidades,,289,2,,Gas waste collection entities,Entidades de eliminação de resíduos de gás
,,,50,,20,1.19,60d41ae8ddc3ec53204c8480,En_50_20,Entidades,,290,2,,Non-aqueous waste collection entities,Entidades de recolha de resíduos não-aquosos
,,,50,10,20,1.19,60d41ae8ddc3ec53204c8481,En_50_20_10,Entidades,,291,3,,Non-aqueous waste collection tanks,Tanques de recolha de resíduos não-aquosos
,,,50,,30,1.19,60d41ae8ddc3ec53204c8482,En_50_30,Entidades,,292,2,,Drainage collection entities,Entidades de recolha e drenagem
,,,50,25,30,1.19,60d41ae8ddc3ec53204c8483,En_50_30_25,Entidades,,293,3,,Drainage collection pipelines,Dutos de recolha e drenagem
,,,50,,35,1.19,60d41ae8ddc3ec53204c8484,En_50_35,Entidades,,294,2,,Wastewater collection entities,Entidades de recolha de águas residuais
,,,50,15,35,1.19,60d41ae8ddc3ec53204c8485,En_50_35_15,Entidades,,295,3,,Combined wastewater collection pipelines,Dutos unitários de recolha de águas residuais
,,,50,83,35,1.19,60d41ae8ddc3ec53204c8486,En_50_35_83,Entidades,,296,3,,Storm water pumping stations,Estações de bombagem de águas pluviais
,,,50,85,35,1.19,60d41ae8ddc3ec53204c8487,En_50_35_85,Entidades,,297,3,,Surface water collection pipelines,Dutos de recolha de água de superfície
,,,50,87,35,1.19,60d41ae8ddc3ec53204c8488,En_50_35_87,Entidades,,298,3,,Surface water pumping stations,Estações de bombagem de água de superfície
,,,50,98,35,1.19,60d41ae8ddc3ec53204c8489,En_50_35_98,Entidades,,299,3,,Wastewater collection pipelines,Dutos de recolha de águas residuais
,,,50,99,35,1.19,60d41ae8ddc3ec53204c848a,En_50_35_99,Entidades,,300,3,,Wastewater rising mains,Condutas ascendentes de águas residuais
,,,50,,40,1.19,60d41ae8ddc3ec53204c848b,En_50_40,Entidades,,301,2,,Dry waste collection and distribution,Recolha e distribuição de resíduos sólidos
,,,50,10,40,1.19,60d41ae8ddc3ec53204c848c,En_50_40_10,Entidades,,302,3,,Dry waste collection structures,Estruturas de recolha de resíduos sólidos
,,,50,11,40,1.19,60d41ae8ddc3ec53204c848d,En_50_40_11,Entidades,,303,3,,Dry waste storage structures,Estruturas de Armazenagem de resíduos sólidos
,,,50,12,40,1.19,60d41ae8ddc3ec53204c848e,En_50_40_12,Entidades,,304,3,,Dry waste storage yards,Pátios de Armazenagem de resíduos sólidos
,,,50,50,40,1.19,60d41ae8ddc3ec53204c848f,En_50_40_50,Entidades,,305,3,,Dry waste distribution structures,Estruturas de distribuição de resíduos sólidos
,,,50,,50,1.19,60d41ae8ddc3ec53204c8490,En_50_50,Entidades,,306,2,,"Gas waste storage, treatment and disposal",Armazéns de tratamento e eliminação de resíduos de gás
,,,50,,60,1.19,60d41ae8ddc3ec53204c8491,En_50_60,Entidades,,307,2,,"Non-aqueous waste storage, treatment and disposal",Armazéns de tratamento e eliminação de resíduos não-aquosos
,,,50,,70,1.19,60d41ae8ddc3ec53204c8492,En_50_70,Entidades,,308,2,,"Drainage storage, treatment and disposal","Armazéns de drenagem, tratamento e eliminação de águas residuais"
,,,50,,75,1.19,60d41ae8ddc3ec53204c8493,En_50_75,Entidades,,309,2,,"Wastewater storage, treatment and disposal",Armazéns de tratamento e eliminação de águas residuais
,,,50,20,75,1.19,60d41ae8ddc3ec53204c8494,En_50_75_20,Entidades,,310,3,,Dewatering hubs,Centros de secagem
,,,50,26,75,1.19,60d41ae8ddc3ec53204c8495,En_50_75_26,Entidades,,311,3,,Effluent tanks,Tanques de efluentes
,,,50,30,75,1.19,60d41ae8ddc3ec53204c8496,En_50_75_30,Entidades,,312,3,,Final effluent pumping stations,Estações de bombagem de efluentes finais
,,,50,42,75,1.19,60d41ae8ddc3ec53204c8497,En_50_75_42,Entidades,,313,3,,Inter-stage effluent pumping stations,Estações de bombagem de efluentes secundários e terciarios
,,,50,80,75,1.19,60d41ae8ddc3ec53204c8498,En_50_75_80,Entidades,,314,3,,Sludge treatment entities,Entidades de tratamento de lodo
,,,50,93,75,1.19,60d41ae8ddc3ec53204c8499,En_50_75_93,Entidades,,315,3,,Wastewater pumping stations,Estações de bombagem de águas residuais
,,,50,95,75,1.19,60d41ae8ddc3ec53204c849a,En_50_75_95,Entidades,,316,3,,Wastewater treatment entities,Entidades de tratamento de águas residuais
,,,50,96,75,1.19,60d41ae8ddc3ec53204c849b,En_50_75_96,Entidades,,317,3,,Wastewater storage structures,Estruturas de armazenagem de águas residuais
,,,50,,80,1.19,60d41ae8ddc3ec53204c849c,En_50_80,Entidades,,318,2,,Dry waste treatment and disposal,Tratamento e eliminação de resíduos sólidos
,,,50,40,80,1.19,60d41ae8ddc3ec53204c849d,En_50_80_40,Entidades,,319,3,,Dry waste treatment structures,Estruturas de tratamento de resíduos sólidos
,,,50,70,80,1.19,60d41ae8ddc3ec53204c849e,En_50_80_70,Entidades,,320,3,,Dry waste disposal structures,Estruturas de eliminação de resíduos sólidos
,,,55,,,1.19,60d41ae8ddc3ec53204c849f,En_55,Entidades,,321,1,,Piped supply entities,Entidades de abastecimento canalizado
,,,55,,5,1.19,60d41ae8ddc3ec53204c84a0,En_55_05,Entidades,,322,2,,"Gas extraction, treatment and storage","Extração, tratamento e armazenagem de gás"
,,,55,30,5,1.19,60d41ae8ddc3ec53204c84a1,En_55_05_30,Entidades,,323,3,,Gas extraction structures,Estruturas de extração de gás
,,,55,35,5,1.19,60d41ae8ddc3ec53204c84a2,En_55_05_35,Entidades,,324,3,,Gas extraction vessels,Depósito de extração de gás
,,,55,38,5,1.19,60d41ae8ddc3ec53204c84a3,En_55_05_38,Entidades,,325,3,,Gas extraction pipelines,Gasodutos de extração
,,,55,40,5,1.19,60d41ae8ddc3ec53204c84a4,En_55_05_40,Entidades,,326,3,,Gas storage tanks,Tanques de Armazenagem de gás
,,,55,70,5,1.19,60d41ae8ddc3ec53204c84a5,En_55_05_70,Entidades,,327,3,,Gas treatment buildings,Edifícios de tratamento de gás
,,,55,75,5,1.19,60d41ae8ddc3ec53204c84a6,En_55_05_75,Entidades,,328,3,,Gas treatment plant,Estação de tratamento de gás
,,,55,78,5,1.19,60d41ae8ddc3ec53204c84a7,En_55_05_78,Entidades,,329,3,,Gas treatment pipelines,Gasodutos de tratamento de gás
,,,55,,10,1.19,60d41ae8ddc3ec53204c84a8,En_55_10,Entidades,,330,2,,Liquid fuel extraction and treatment entities,Entidades de extração e tratamento de combustível líquido
,,,55,10,10,1.19,60d41ae8ddc3ec53204c84a9,En_55_10_10,Entidades,,331,3,,Oil extraction structures,Estruturas de extração de petróleo
,,,55,45,10,1.19,60d41ae8ddc3ec53204c84aa,En_55_10_45,Entidades,,332,3,,Oil storage tanks,Tanques de Armazenagem de óleo
,,,55,50,10,1.19,60d41ae8ddc3ec53204c84ab,En_55_10_50,Entidades,,333,3,,Fuel treatment buildings,Edifícios de tratamento de combustível
,,,55,55,10,1.19,60d41ae8ddc3ec53204c84ac,En_55_10_55,Entidades,,334,3,,Fuel treatment tanks,Tanques de tratamento de combustível
,,,55,58,10,1.19,60d41ae8ddc3ec53204c84ad,En_55_10_58,Entidades,,335,3,,Fuel treatment pipelines,Dutos de tratamento de combustível
,,,55,,15,1.19,60d41ae8ddc3ec53204c84ae,En_55_15,Entidades,,336,2,,Water extraction and treatment entities,Entidades de extração e tratamento de água
,,,55,50,15,1.19,60d41ae8ddc3ec53204c84af,En_55_15_50,Entidades,,337,3,,Water treatment buildings,Edifícios de tratamento de água
,,,55,55,15,1.19,60d41ae8ddc3ec53204c84b0,En_55_15_55,Entidades,,338,3,,Water treatment tanks,Tanques de tratamento de água
,,,55,72,15,1.19,60d41ae8ddc3ec53204c84b1,En_55_15_72,Entidades,,339,3,,Raw water pipelines,Canalizações de água bruta
,,,55,75,15,1.19,60d41ae8ddc3ec53204c84b2,En_55_15_75,Entidades,,340,3,,Raw water pumping stations,Estações de bombagem de água bruta
,,,55,,20,1.19,60d41ae8ddc3ec53204c84b3,En_55_20,Entidades,,341,2,,Gas supply entities,Entidades fornecedoras de gás
,,,55,50,20,1.19,60d41ae8ddc3ec53204c84b4,En_55_20_50,Entidades,,342,3,,Gas distribution structures,Estruturas de distribuição de gás
,,,55,60,20,1.19,60d41ae8ddc3ec53204c84b5,En_55_20_60,Entidades,,343,3,,Gas distribution pipelines,Gasodutos de distribuição de gás
,,,55,,30,1.19,60d41ae8ddc3ec53204c84b6,En_55_30,Entidades,,344,2,,Fire extinguishing supply entities,Entidades de fornecimento de extintores de incêndio
,,,55,,40,1.19,60d41ae8ddc3ec53204c84b7,En_55_40,Entidades,,345,2,,Steam supply entities,Entidades de abastecimento de vapor
,,,55,,50,1.19,60d41ae8ddc3ec53204c84b8,En_55_50,Entidades,,346,2,,Liquid fuel supply entities,Entidades de abastecimento de combustível líquido
,,,55,20,50,1.19,60d41ae8ddc3ec53204c84b9,En_55_50_20,Entidades,,347,3,,Fuel distribution pipelines,Dutos de distribuição de combustível
,,,55,45,50,1.19,60d41ae8ddc3ec53204c84ba,En_55_50_45,Entidades,,348,3,,Liquid fuel distribution buildings,Edifícios de distribuição de combustível líquido
,,,55,,60,1.19,60d41ae8ddc3ec53204c84bb,En_55_60,Entidades,,349,2,,Process liquid supply entities,Entidades de abastecimento de combustível líquido
,,,55,,70,1.19,60d41ae8ddc3ec53204c84bc,En_55_70,Entidades,,350,2,,Water supply entities,Entidades de abastecimento de água
,,,55,85,70,1.19,60d41ae8ddc3ec53204c84bd,En_55_70_85,Entidades,,351,3,,Treated water distribution pipelines,Dutos de distribuição de água tratada
,,,55,87,70,1.19,60d41ae8ddc3ec53204c84be,En_55_70_87,Entidades,,352,3,,Treated water pumping stations,Estações de bombeagem de água tratada
,,,55,89,70,1.19,60d41ae8ddc3ec53204c84bf,En_55_70_89,Entidades,,353,3,,Treated water reservoirs,Reservatórios de água tratada
,,,55,91,70,1.19,60d41ae8ddc3ec53204c84c0,En_55_70_91,Entidades,,354,3,,Treated water towers,Torres de água tratada
,,,55,,90,1.19,60d41ae8ddc3ec53204c84c1,En_55_90,Entidades,,355,2,,Piped solids supply entities,Entidades de fornecimento canalizados de sólidos
,,,60,,,1.19,60d41ae8ddc3ec53204c84c2,En_60,Entidades,,356,1,,"Heating, cooling and refrigeration entities","Entidades de aquecimento, arrefecimento o e refrigeração"
,,,60,,30,1.19,60d41ae8ddc3ec53204c84c3,En_60_30,Entidades,,357,2,,Rail and paving heating entities,Entidades de aquecimento ferroviário e de pavimento
,,,60,,40,1.19,60d41ae8ddc3ec53204c84c4,En_60_40,Entidades,,358,2,,Space heating and cooling entities,Entidades de aquecimento e arrefecimento de espaços
,,,60,10,40,1.19,60d41ae8ddc3ec53204c84c5,En_60_40_10,Entidades,,359,3,,District heating buildings,Infraestrutura de aquecimento urbano
,,,60,20,40,1.19,60d41ae8ddc3ec53204c84c6,En_60_40_20,Entidades,,360,3,,District heating pipelines,Dutos de aquecimento urbano
,,,60,50,40,1.19,60d41ae8ddc3ec53204c84c7,En_60_40_50,Entidades,,361,3,,District cooling buildings,Infraestrutura de arrefecimento urbano
,,,60,60,40,1.19,60d41ae8ddc3ec53204c84c8,En_60_40_60,Entidades,,362,3,,District cooling pipelines,Dutos de arrefecimento urbano
,,,60,,60,1.19,60d41ae8ddc3ec53204c84c9,En_60_60,Entidades,,363,2,,Refrigeration entities,Entidades de refrigeração
,,,60,,80,1.19,60d41ae8ddc3ec53204c84ca,En_60_80,Entidades,,364,2,,Drying entities,Entidades de secagem
,,,65,,,1.19,60d41ae8ddc3ec53204c84cb,En_65,Entidades,,365,1,,Ventilation and air conditioning entities,Entidades de ventilação e ar condicionado
,,,65,,40,1.19,60d41ae8ddc3ec53204c84cc,En_65_40,Entidades,,366,2,,Ventilation entities,Entidades de ventilação
,,,65,80,40,1.19,60d41ae8ddc3ec53204c84cd,En_65_40_80,Entidades,,367,3,,Shaft and tunnel ventilation plant building,Instalações de contutas e túneis de ventilação
,,,65,,80,1.19,60d41ae8ddc3ec53204c84ce,En_65_80,Entidades,,368,2,,Air conditioning entities,Entidades de ar condicionado
,,,70,,,1.19,60d41ae8ddc3ec53204c84cf,En_70,Entidades,,369,1,,Electrical power generation and distribution entities,Entidades de produção e distribuição de energia elétrica
,,,70,,10,1.19,60d41ae8ddc3ec53204c84d0,En_70_10,Entidades,,370,2,,Electrical power generation entities,Entidades de produção de energia elétrica
,,,70,10,10,1.19,60d41ae8ddc3ec53204c84d1,En_70_10_10,Entidades,,371,3,,Electrical power generation buildings,Edifícios de produção de energia elétrica
,,,70,80,10,1.19,60d41ae8ddc3ec53204c84d2,En_70_10_80,Entidades,,372,3,,Solar panel fields,Estação de energia fotovoltaica
,,,70,90,10,1.19,60d41ae8ddc3ec53204c84d3,En_70_10_90,Entidades,,373,3,,Wind turbines,Turbinas eólicas
,,,70,,30,1.19,60d41ae8ddc3ec53204c84d4,En_70_30,Entidades,,374,2,,Electricity distribution and transmission entities,Entidades de distribuição e transmissão de energia eléctrica
,,,70,18,30,1.19,60d41ae8ddc3ec53204c84d5,En_70_30_18,Entidades,,375,3,,Electricity transmission pylons and lines,Postes e linhas de transmissão de eletricidade
,,,70,35,30,1.19,60d41ae8ddc3ec53204c84d6,En_70_30_35,Entidades,,376,3,,High-voltage electricity substations,Subestações de eletricidade de alta tensão
,,,70,45,30,1.19,60d41ae8ddc3ec53204c84d7,En_70_30_45,Entidades,,377,3,,Low-voltage electricity substations,Subestações de eletricidade de baixa tensão
,,,70,60,30,1.19,60d41ae8ddc3ec53204c84d8,En_70_30_60,Entidades,,378,3,,Overhead power distribution lines,Linhas de distribuição de energia aéreas
,,,70,90,30,1.19,60d41ae8ddc3ec53204c84d9,En_70_30_90,Entidades,,379,3,,Underground electricity transmission lines,Linhas de transmissão de eletricidade subterrâneas
,,,75,,,1.19,60d41ae8ddc3ec53204c84da,En_75,Entidades,,380,1,,"Communications, security, safety and protection entities","Entidades de comunicação, segurança e proteção"
,,,75,,10,1.19,60d41ae8ddc3ec53204c84db,En_75_10,Entidades,,381,2,,Communication entities,Entidades de comunicação
,,,75,10,10,1.19,60d41ae8ddc3ec53204c84dc,En_75_10_10,Entidades,,382,3,,Broadcast communications buildings,Edifícios de comunicação de transmissão
