Autor,Data_traducao,Group,Object,Section,Subgroup,Versao_Uniclass,_id,code_item,code_tabela,descricao_SECClasS,especialidade,idItem,keywords,nivel_item,review,tabela_id,title_item,titulo_SECClasS,versao_secclas
,2021-06-25T00:00:00.000Z,75,1,52,51,1.21,6152047bcf055d44dd07b883,Pr_75_51_52_01,Produtos,,Genérico,17299,,4,false,,Alternating current (a.c.) drives,Unidades de corrente alternada (a.c.),1
,2021-06-25T00:00:00.000Z,75,2,52,51,1.21,6152047bcf055d44dd07b884,Pr_75_51_52_02,Produtos,,Genérico,17300,,4,false,,Alternating current (a.c.) semiconductor motor controllers and starters,Controladores e acionadores de motores semicondutores de corrente alternada (a.c.),1
,2021-06-25T00:00:00.000Z,75,15,52,51,1.21,6152047bcf055d44dd07b885,Pr_75_51_52_15,Produtos,,Genérico,17301,,4,false,,Control and protective switching devices,Dispositivos de comutação de controlo e proteção,1
,2021-06-25T00:00:00.000Z,75,22,52,51,1.21,6152047bcf055d44dd07b886,Pr_75_51_52_22,Produtos,Para revisão.,Eng. Mecânica,17302,,4,true,,Direct-on-line starters,Iniciadores direto on-line ,1
,2021-06-25T00:00:00.000Z,75,26,52,51,1.21,6152047bcf055d44dd07b887,Pr_75_51_52_26,Produtos,,Genérico,17303,,4,false,,Electromechanical contactors,Contatores eletromecânicos,1
,2021-06-25T00:00:00.000Z,75,27,52,51,1.21,6152047bcf055d44dd07b888,Pr_75_51_52_27,Produtos,,Genérico,17304,,4,false,,Electromechanical control circuit devices,Dispositivos de circuito de controlo eletromecânico,1
,2021-06-25T00:00:00.000Z,75,58,52,51,1.21,6152047bcf055d44dd07b889,Pr_75_51_52_58,Produtos,Para revisão.,Eng. Mecânica,17305,,4,true,,Overload relays,Relés de sobrecarga ,1
,2021-06-25T00:00:00.000Z,75,82,52,51,1.21,6152047bcf055d44dd07b88a,Pr_75_51_52_82,Produtos,Para revisão.,Eng. Mecânica,17306,,4,true,,Star delta starters,Iniciador estrela-delta ,1
,2021-06-25T00:00:00.000Z,75,94,52,51,1.21,6152047bcf055d44dd07b88b,Pr_75_51_52_94,Produtos,Para revisão.,Eng. Mecânica,17307,,4,true,,Variable speed drives,Inversores de frequência ,1
,2021-06-25T00:00:00.000Z,75,,65,51,1.21,6152047bcf055d44dd07b88c,Pr_75_51_65,Produtos,,Genérico,17308,,3,false,,Pneumatic motors,Motores pneumáticos,1
,2021-06-25T00:00:00.000Z,75,5,65,51,1.21,6152047bcf055d44dd07b88d,Pr_75_51_65_05,Produtos,,Genérico,17309,,4,false,,Axial piston motors,Motores de pistão axial,1
,2021-06-25T00:00:00.000Z,75,70,65,51,1.21,6152047bcf055d44dd07b88e,Pr_75_51_65_70,Produtos,,Genérico,17310,,4,false,,Radial piston motors,Motores de pistão radial,1
,2021-06-25T00:00:00.000Z,75,73,65,51,1.21,6152047bcf055d44dd07b88f,Pr_75_51_65_73,Produtos,,Genérico,17311,,4,false,,Rotary vane motors,Motores de palhetas rotativas,1
,2021-06-25T00:00:00.000Z,75,90,65,51,1.21,6152047bcf055d44dd07b890,Pr_75_51_65_90,Produtos,,Genérico,17312,,4,false,,Turbine air motors,Motores de turbina de ar,1
,2021-06-25T00:00:00.000Z,75,,,70,1.21,6152047bcf055d44dd07b891,Pr_75_70,Produtos,,Genérico,17313,,2,false,,Power and lighting control products,Produtos de controlo de energia e iluminação,1
,2021-06-25T00:00:00.000Z,75,,,75,1.21,6152047bcf055d44dd07b892,Pr_75_75,Produtos,,Genérico,17314,,2,false,,Communications control products,Produtos de controlo de comunicações,1
,2021-06-25T00:00:00.000Z,75,,4,75,1.21,6152047bcf055d44dd07b893,Pr_75_75_04,Produtos,,Genérico,17315,,3,false,,Assistance and nurse call devices and control equipment,Dispositivos de aviso e assistência de enfermagem e equipamentos de controlo,1
,2021-06-25T00:00:00.000Z,75,0,4,75,1.21,6152047bcf055d44dd07b894,Pr_75_75_04_00,Produtos,,Genérico,17316,,4,false,,Assistance call acoustic hoods,Chamadas de assistência,1
,2021-06-25T00:00:00.000Z,75,1,4,75,1.21,6152047bcf055d44dd07b895,Pr_75_75_04_01,Produtos,,Genérico,17317,,4,false,,Assistance call indicator units,Unidades de indicação de chamada de assistência,1
,2021-06-25T00:00:00.000Z,75,2,4,75,1.21,6152047bcf055d44dd07b896,Pr_75_75_04_02,Produtos,,Genérico,17318,,4,false,,Assistance call power supply units,Unidades de fonte de alimentação de chamada de assistência,1
,2021-06-25T00:00:00.000Z,75,3,4,75,1.21,6152047bcf055d44dd07b897,Pr_75_75_04_03,Produtos,,Genérico,17319,,4,false,,Assistance call press button units,Unidades de botão de pressão de chamada de assistência,1
,2021-06-25T00:00:00.000Z,75,4,4,75,1.21,6152047bcf055d44dd07b898,Pr_75_75_04_04,Produtos,,Médico Hospitalar,17320,,4,false,,Assistance call pull cord units,Dispositivos de chamada de assistência de puxar,1
,2021-06-25T00:00:00.000Z,75,5,4,75,1.21,6152047bcf055d44dd07b899,Pr_75_75_04_05,Produtos,,Médico Hospitalar,17321,,4,false,,Assistance call reset units,Unidades de reposição de chamada de assistência,1
,2021-06-25T00:00:00.000Z,75,8,4,75,1.21,6152047bcf055d44dd07b89a,Pr_75_75_04_08,Produtos,,Médico Hospitalar,17322,,4,false,,Baby protection units,Unidades de proteção para bebês,1
,2021-06-25T00:00:00.000Z,75,57,4,75,1.21,6152047bcf055d44dd07b89b,Pr_75_75_04_57,Produtos,,Médico Hospitalar,17323,,4,false,,Nurse call buttons,Botões de chamada de enfermagem,1
,2021-06-25T00:00:00.000Z,75,58,4,75,1.21,6152047bcf055d44dd07b89c,Pr_75_75_04_58,Produtos,Para revisão.,Médico Hospitalar,17324,,4,true,,Nurse call combined emergency/ patient call/ reset units,Dispositivos combinados de chamada de emergência de enfermagem / chamada de paciente ,1
,2021-06-25T00:00:00.000Z,75,60,4,75,1.21,6152047bcf055d44dd07b89d,Pr_75_75_04_60,Produtos,Para revisão.,Médico Hospitalar,17325,,4,true,,Nurse call overdoor indicators,Indicadores de chamada de enfermagem sobre a porta ,1
,2021-06-25T00:00:00.000Z,75,61,4,75,1.21,6152047bcf055d44dd07b89e,Pr_75_75_04_61,Produtos,,Médico Hospitalar,17326,,4,false,,Nurse call patient handsets,Dispositivos manuais de chamada de paciente,1
,2021-06-25T00:00:00.000Z,75,62,4,75,1.21,6152047bcf055d44dd07b89f,Pr_75_75_04_62,Produtos,,Médico Hospitalar,17327,,4,false,,Nurse call patient pull cords,Dispositivos de chamada de paciente de puxar,1
,2021-06-25T00:00:00.000Z,75,63,4,75,1.21,6152047bcf055d44dd07b8a0,Pr_75_75_04_63,Produtos,,Médico Hospitalar,17328,,4,false,,Nurse call power supply units,Unidades de fonte de alimentação para chamar enfermagem,1
,2021-06-25T00:00:00.000Z,75,64,4,75,1.21,6152047bcf055d44dd07b8a1,Pr_75_75_04_64,Produtos,,Médico Hospitalar,17329,,4,false,,Nurse call reset units,Unidades de redefinição de chamada de enfermagem,1
,2021-06-25T00:00:00.000Z,75,65,4,75,1.21,6152047bcf055d44dd07b8a2,Pr_75_75_04_65,Produtos,,Médico Hospitalar,17330,,4,false,,Nurse call station indicator panels,Painéis indicadores de consola de chamada de enfermeira,1
,2021-06-25T00:00:00.000Z,75,66,4,75,1.21,6152047bcf055d44dd07b8a3,Pr_75_75_04_66,Produtos,,Médico Hospitalar,17331,,4,false,,Nurse emergency pull switches,Interruptores de emergência de enfermagem,1
,2021-06-25T00:00:00.000Z,75,70,4,75,1.21,6152047bcf055d44dd07b8a4,Pr_75_75_04_70,Produtos,,Genérico,17332,,4,false,,Passenger assistance help points,Pontos de ajuda para assistência ao passageiro,1
,2021-06-25T00:00:00.000Z,75,71,4,75,1.21,6152047bcf055d44dd07b8a5,Pr_75_75_04_71,Produtos,,Genérico,17333,,4,false,,Passenger assistance intercom handsets,Aparelhos de intercomunicação de assistência ao passageiro,1
,2021-06-25T00:00:00.000Z,75,73,4,75,1.21,6152047bcf055d44dd07b8a6,Pr_75_75_04_73,Produtos,,Genérico,17334,,4,false,,Portable communicators,Comunicadores portáteis,1
,2021-06-25T00:00:00.000Z,75,,47,75,1.21,6152047bcf055d44dd07b8a7,Pr_75_75_47,Produtos,,Genérico,17335,,3,false,,Lift control products,Produtos de controlo de elevação,1
,2021-06-25T00:00:00.000Z,75,41,47,75,1.21,6152047bcf055d44dd07b8a8,Pr_75_75_47_41,Produtos,,Genérico,17336,,4,false,,Illuminated landing indicators,Indicadores iluminados de aterragem,1
,2021-06-25T00:00:00.000Z,75,43,47,75,1.21,6152047bcf055d44dd07b8a9,Pr_75_75_47_43,Produtos,,Genérico,17337,,4,false,,Infrared landing controls,controlos infravermelhos de aterragem,1
,2021-06-25T00:00:00.000Z,75,46,47,75,1.21,6152047bcf055d44dd07b8aa,Pr_75_75_47_46,Produtos,,Genérico,17338,,4,false,,Landing call stations,Estações de chamada,1
,2021-06-25T00:00:00.000Z,75,,90,75,1.21,6152047bcf055d44dd07b8ab,Pr_75_75_90,Produtos,,Genérico,17339,,3,false,,Transmission control products,Produtos de controlo de transmissão,1
,2021-06-25T00:00:00.000Z,75,16,90,75,1.21,6152047bcf055d44dd07b8ac,Pr_75_75_90_16,Produtos,,Genérico,17340,,4,false,,Converter receivers,Receptores de conversão,1
,2021-06-25T00:00:00.000Z,75,17,90,75,1.21,6152047bcf055d44dd07b8ad,Pr_75_75_90_17,Produtos,,Genérico,17341,,4,false,,Converter senders,Remetentes de conversor,1
,2021-06-25T00:00:00.000Z,75,27,90,75,1.21,6152047bcf055d44dd07b8ae,Pr_75_75_90_27,Produtos,,Genérico,17342,,4,false,,Encoders and decoders,Codificadores e decodificadores,1
,2021-06-25T00:00:00.000Z,75,30,90,75,1.21,6152047bcf055d44dd07b8af,Pr_75_75_90_30,Produtos,,Genérico,17343,,4,false,,Fibre receivers,Receptores de fibra,1
,2021-06-25T00:00:00.000Z,75,31,90,75,1.21,6152047bcf055d44dd07b8b0,Pr_75_75_90_31,Produtos,,Genérico,17344,,4,false,,Fibre transmitters,Transmissores de fibra,1
,2021-06-25T00:00:00.000Z,75,41,90,75,1.21,6152047bcf055d44dd07b8b1,Pr_75_75_90_41,Produtos,,Genérico,17345,,4,false,,Infrared receivers,Receptores infravermelhos,1
,2021-06-25T00:00:00.000Z,75,42,90,75,1.21,6152047bcf055d44dd07b8b2,Pr_75_75_90_42,Produtos,,Genérico,17346,,4,false,,Infrared transmitters,Transmissores infravermelhos,1
,2021-06-25T00:00:00.000Z,75,50,90,75,1.21,6152047bcf055d44dd07b8b3,Pr_75_75_90_50,Produtos,Para revisão.,Médico Hospitalar,17347,,4,true,,Microwave transmission beacons,Dispositvos de transmissão de microondas ,1
,2021-06-25T00:00:00.000Z,75,52,90,75,1.21,6152047bcf055d44dd07b8b4,Pr_75_75_90_52,Produtos,,Genérico,17348,,4,false,,Microwave transmitters,Transmissores de micro-ondas,1
,2021-06-25T00:00:00.000Z,75,65,90,75,1.21,6152047bcf055d44dd07b8b5,Pr_75_75_90_65,Produtos,,Médico Hospitalar,17349,,4,false,,Protocol converters,Conversores de protocolo,1
,2021-06-25T00:00:00.000Z,75,70,90,75,1.21,6152047bcf055d44dd07b8b6,Pr_75_75_90_70,Produtos,,Genérico,17350,,4,false,,Radio interface units,Unidades de interface de rádio,1
,2021-06-25T00:00:00.000Z,75,71,90,75,1.21,6152047bcf055d44dd07b8b7,Pr_75_75_90_71,Produtos,,Genérico,17351,,4,false,,Radio receivers,Receptores de rádio,1
,2021-06-25T00:00:00.000Z,75,78,90,75,1.21,6152047bcf055d44dd07b8b8,Pr_75_75_90_78,Produtos,,Genérico,17352,,4,false,,Sender modules,Módulos de remetente,1
,2021-06-25T00:00:00.000Z,75,88,90,75,1.21,6152047bcf055d44dd07b8b9,Pr_75_75_90_88,Produtos,,Genérico,17353,,4,false,,Telemetry receivers,Receptores de telemetria,1
,2021-06-25T00:00:00.000Z,75,89,90,75,1.21,6152047bcf055d44dd07b8ba,Pr_75_75_90_89,Produtos,,Genérico,17354,,4,false,,Telemetry senders,Remetentes de telemetria,1
,2021-06-25T00:00:00.000Z,75,90,90,75,1.21,6152047bcf055d44dd07b8bb,Pr_75_75_90_90,Produtos,,Genérico,17355,,4,false,,Telemetry transmitters,Transmissores de telemetria,1
,2021-06-25T00:00:00.000Z,75,91,90,75,1.21,6152047bcf055d44dd07b8bc,Pr_75_75_90_91,Produtos,,Genérico,17356,,4,false,,Transmission modules,Módulos de transmissão,1
,2021-06-25T00:00:00.000Z,75,94,90,75,1.21,6152047bcf055d44dd07b8bd,Pr_75_75_90_94,Produtos,,Genérico,17357,,4,false,,Video receivers,Receptores de vídeo,1
,2021-06-25T00:00:00.000Z,75,95,90,75,1.21,6152047bcf055d44dd07b8be,Pr_75_75_90_95,Produtos,,Genérico,17358,,4,false,,Video transmitters,Transmissores de vídeo,1
,2021-06-25T00:00:00.000Z,75,,94,75,1.21,6152047bcf055d44dd07b8bf,Pr_75_75_94,Produtos,,Genérico,17359,,3,false,,Voice alarm and emergency voice communication equipment,Alarme por voz e equipamento de comunicação por voz de emergência,1
,2021-06-25T00:00:00.000Z,75,3,94,75,1.21,6152047bcf055d44dd07b8c0,Pr_75_75_94_03,Produtos,,Genérico,17360,,4,false,,Ambient noise sensing controllers,Controladores de detecção de ruído ambiente,1
,2021-06-25T00:00:00.000Z,75,11,94,75,1.21,6152047bcf055d44dd07b8c1,Pr_75_75_94_11,Produtos,Para revisão.,Médico Hospitalar,17361,,4,true,,Cabinet voice alarm loudspeakers,Alto-falantes de alarme por voz de gabinete ,1
,2021-06-25T00:00:00.000Z,75,15,94,75,1.21,6152047bcf055d44dd07b8c2,Pr_75_75_94_15,Produtos,,Médico Hospitalar,17362,,4,false,,Ceiling-mounted voice alarm loudspeakers,Alto-falantes de alarme por voz de teto,1
,2021-06-25T00:00:00.000Z,75,19,94,75,1.21,6152047bcf055d44dd07b8c3,Pr_75_75_94_19,Produtos,,Genérico,17363,,4,false,,Column voice alarm loudspeakers,Colunas de alto-falantes de alarme por voz,1
,2021-06-25T00:00:00.000Z,75,22,94,75,1.21,6152047bcf055d44dd07b8c4,Pr_75_75_94_22,Produtos,Para revisão.,Médico Hospitalar,17364,,4,true,,Disabled refuge master stations,Estações mestre de refúgio para deficientes ,1
,2021-06-25T00:00:00.000Z,75,23,94,75,1.21,6152047bcf055d44dd07b8c5,Pr_75_75_94_23,Produtos,,Genérico,17365,,4,false,,Disabled refuge outstations,Estações de refúgio para deficientes,1
,2021-06-25T00:00:00.000Z,75,27,94,75,1.21,6152047bcf055d44dd07b8c6,Pr_75_75_94_27,Produtos,,Genérico,17366,,4,false,,Emergency voice communication radio-based equipment,Equipamento de comunicação de voz de emergência por rádio,1
,2021-06-25T00:00:00.000Z,75,37,94,75,1.21,6152047bcf055d44dd07b8c7,Pr_75_75_94_37,Produtos,Para revisão.,Médico Hospitalar,17367,,4,true,,Horn voice alarm loudspeakers,Alto-falantes de alarme por voz ,1
,2021-06-25T00:00:00.000Z,75,41,94,75,1.21,6152047bcf055d44dd07b8c8,Pr_75_75_94_41,Produtos,,Genérico,17368,,4,false,,Input cards,Cartões de entrada,1
,2021-06-25T00:00:00.000Z,75,58,94,75,1.21,6152047bcf055d44dd07b8c9,Pr_75_75_94_58,Produtos,,Genérico,17369,,4,false,,Output cards,Cartões de saída,1
,2021-06-25T00:00:00.000Z,75,60,94,75,1.21,6152047bcf055d44dd07b8ca,Pr_75_75_94_60,Produtos,,Médico Hospitalar,17370,,4,false,,Paging microphones,Microfones de comunicação,1
,2021-06-25T00:00:00.000Z,75,70,94,75,1.21,6152047bcf055d44dd07b8cb,Pr_75_75_94_70,Produtos,,Genérico,17371,,4,false,,Radio microphones,Microfones de rádio,1
,2021-06-25T00:00:00.000Z,75,72,94,75,1.21,6152047bcf055d44dd07b8cc,Pr_75_75_94_72,Produtos,,Genérico,17372,,4,false,,Radio public address interface boards,Placas de interface de endereço público de rádio,1
,2021-06-25T00:00:00.000Z,75,74,94,75,1.21,6152047bcf055d44dd07b8cd,Pr_75_75_94_74,Produtos,Para revisão.,Médico Hospitalar,17373,,4,true,,Refuge point master stations,Estação de ponto de apoio/chamada de emergência para defecientes ,1
,2021-06-25T00:00:00.000Z,75,76,94,75,1.21,6152047bcf055d44dd07b8ce,Pr_75_75_94_76,Produtos,,Genérico,17374,,4,false,,Refuge point outstations,Estações de refúgio,1
,2021-06-25T00:00:00.000Z,75,93,94,75,1.21,6152047bcf055d44dd07b8cf,Pr_75_75_94_93,Produtos,,Médico Hospitalar,17375,,4,false,,Voice alarm control console,Central de controlo de alarme por voz,1
,2021-06-25T00:00:00.000Z,75,94,94,75,1.21,6152047bcf055d44dd07b8d0,Pr_75_75_94_94,Produtos,,Genérico,17376,,4,false,,Voice alarm controller microphones,Microfones de controlo de alarme por voz,1
,2021-06-25T00:00:00.000Z,75,95,94,75,1.21,6152047bcf055d44dd07b8d1,Pr_75_75_94_95,Produtos,,Genérico,17377,,4,false,,Voice alarm controllers,Controladores de comunicação de emergência,1
,2021-06-25T00:00:00.000Z,75,96,94,75,1.21,6152047bcf055d44dd07b8d2,Pr_75_75_94_96,Produtos,,Genérico,17378,,4,false,,Voice alarm emergency microphones,Microfones de emergência,1
,2021-06-25T00:00:00.000Z,75,97,94,75,1.21,6152047bcf055d44dd07b8d3,Pr_75_75_94_97,Produtos,,Genérico,17379,,4,false,,Voice alarm power amplifiers,Amplificadores de potência de alarme por voz,1
,2021-06-25T00:00:00.000Z,75,98,94,75,1.21,6152047bcf055d44dd07b8d4,Pr_75_75_94_98,Produtos,,Genérico,17380,,4,false,,Voice alarm power supply units,Fontes de alimentação de alarme por voz,1
,2021-06-25T00:00:00.000Z,75,,,80,1.21,6152047bcf055d44dd07b8d5,Pr_75_80,Produtos,,Genérico,17381,,2,false,,Protection and security control products,Produtos de proteção e controlo de segurança,1
,2021-06-25T00:00:00.000Z,75,,30,80,1.21,6152047bcf055d44dd07b8d6,Pr_75_80_30,Produtos,,Genérico,17382,,3,false,,Fire alarm detection devices and control equipment,Dispositivos de detecção de alarme de incêndio e equipamentos de controlo,1
,2021-06-25T00:00:00.000Z,75,1,30,80,1.21,6152047bcf055d44dd07b8d7,Pr_75_80_30_01,Produtos,,Genérico,17383,,4,false,,Aspirating sampling pipes,Tubos de aspiração de amostra,1
,2021-06-25T00:00:00.000Z,75,2,30,80,1.21,6152047bcf055d44dd07b8d8,Pr_75_80_30_02,Produtos,,Genérico,17384,,4,false,,Aspirating sampling points,Pontos de aspiração de amostra,1
,2021-06-25T00:00:00.000Z,75,3,30,80,1.21,6152047bcf055d44dd07b8d9,Pr_75_80_30_03,Produtos,,Genérico,17385,,4,false,,Aspirating smoke detectors,Detectores de aspiração de fumo,1
,2021-06-25T00:00:00.000Z,75,4,30,80,1.21,6152047bcf055d44dd07b8da,Pr_75_80_30_04,Produtos,,Genérico,17386,,4,false,,Aspirating smoke detector units,Unidades de detecção de fumo por aspiração,1
,2021-06-25T00:00:00.000Z,75,13,30,80,1.21,6152047bcf055d44dd07b8db,Pr_75_80_30_13,Produtos,,Genérico,17387,,4,false,,Carbon monoxide and heat multi-sensor detectors,Detectores multissensores de monóxido de carbono e calor,1
,2021-06-25T00:00:00.000Z,75,15,30,80,1.21,6152047bcf055d44dd07b8dc,Pr_75_80_30_15,Produtos,,Genérico,17388,,4,false,,Combined smoke and heat detectors,Detectores de fumo e calor combinados,1
,2021-06-25T00:00:00.000Z,75,20,30,80,1.21,6152047bcf055d44dd07b8dd,Pr_75_80_30_20,Produtos,,Genérico,17389,,4,false,,Domestic smoke and carbon monoxide detectors,Detectores de fumo doméstica e monóxido de carbono,1
,2021-06-25T00:00:00.000Z,75,22,30,80,1.21,6152047bcf055d44dd07b8de,Pr_75_80_30_22,Produtos,,Genérico,17390,,4,false,,Duct smoke detectors,Detectores de fumo de duto,1
,2021-06-25T00:00:00.000Z,75,28,30,80,1.21,6152047bcf055d44dd07b8df,Pr_75_80_30_28,Produtos,,Genérico,17391,,4,false,,Fire alarm input and output modules,Módulos de entrada e saída de alarme de incêndio,1
,2021-06-25T00:00:00.000Z,75,29,30,80,1.21,6152047bcf055d44dd07b8e0,Pr_75_80_30_29,Produtos,,Genérico,17392,,4,false,,Fire alarm panels,Painéis de alarme de incêndio,1
,2021-06-25T00:00:00.000Z,75,30,30,80,1.21,6152047bcf055d44dd07b8e1,Pr_75_80_30_30,Produtos,,Genérico,17393,,4,false,,Fire alarm sounders,Sirenes de alarme de incêndio,1
,2021-06-25T00:00:00.000Z,75,31,30,80,1.21,6152047bcf055d44dd07b8e2,Pr_75_80_30_31,Produtos,,Genérico,17394,,4,false,,Fire detection and alarm power supply equipment,Detecção de incêndio e equipamento de alimentação de alarme,1
,2021-06-25T00:00:00.000Z,75,37,30,80,1.21,6152047bcf055d44dd07b8e3,Pr_75_80_30_37,Produtos,,Genérico,17395,,4,false,,Heat alarms,Alarmes de calor,1
,2021-06-25T00:00:00.000Z,75,41,30,80,1.21,6152047bcf055d44dd07b8e4,Pr_75_80_30_41,Produtos,,Genérico,17396,,4,false,,Interface panels,Painéis de interface,1
,2021-06-25T00:00:00.000Z,75,47,30,80,1.21,6152047bcf055d44dd07b8e5,Pr_75_80_30_47,Produtos,,Genérico,17397,,4,false,,Linear heat detectors,Detectores lineares de calor,1
,2021-06-25T00:00:00.000Z,75,50,30,80,1.21,6152047bcf055d44dd07b8e6,Pr_75_80_30_50,Produtos,,Genérico,17398,,4,false,,Manual call points,Pontos de chamada manuais,1
,2021-06-25T00:00:00.000Z,75,52,30,80,1.21,6152047bcf055d44dd07b8e7,Pr_75_80_30_52,Produtos,,Genérico,17399,,4,false,,Mimic alarm panels,Painéis de alarme mimetizadores,1
,2021-06-25T00:00:00.000Z,75,55,30,80,1.21,6152047bcf055d44dd07b8e8,Pr_75_80_30_55,Produtos,,Genérico,17400,,4,false,,Multi-sensor detectors,Detectores multissensores,1
,2021-06-25T00:00:00.000Z,75,59,30,80,1.21,6152047bcf055d44dd07b8e9,Pr_75_80_30_59,Produtos,,Genérico,17401,,4,false,,Optical beam smoke detectors,Detectores ópticos de fumo de feixe,1
,2021-06-25T00:00:00.000Z,75,63,30,80,1.21,6152047bcf055d44dd07b8ea,Pr_75_80_30_63,Produtos,,Genérico,17402,,4,false,,Point flame detectors,Detectores de chama pontuais,1
,2021-06-25T00:00:00.000Z,75,64,30,80,1.21,6152047bcf055d44dd07b8eb,Pr_75_80_30_64,Produtos,,Genérico,17403,,4,false,,Point heat detectors,Detectores de calor pontuais,1
,2021-06-25T00:00:00.000Z,75,65,30,80,1.21,6152047bcf055d44dd07b8ec,Pr_75_80_30_65,Produtos,,Genérico,17404,,4,false,,Point smoke detectors,Detectores de fumo pontuais,1
,2021-06-25T00:00:00.000Z,75,70,30,80,1.21,6152047bcf055d44dd07b8ed,Pr_75_80_30_70,Produtos,,Genérico,17405,,4,false,,Radio-linked interface modules,Módulos de interface ligados por rádio,1
,2021-06-25T00:00:00.000Z,75,71,30,80,1.21,6152047bcf055d44dd07b8ee,Pr_75_80_30_71,Produtos,,Genérico,17406,,4,false,,Remote indicators,Indicadores remotos,1
,2021-06-25T00:00:00.000Z,75,77,30,80,1.21,6152047bcf055d44dd07b8ef,Pr_75_80_30_77,Produtos,,Genérico,17407,,4,false,,Short-circuit isolators,Isoladores de curto-circuito,1
,2021-06-25T00:00:00.000Z,75,80,30,80,1.21,6152047bcf055d44dd07b8f0,Pr_75_80_30_80,Produtos,,Genérico,17408,,4,false,,Smoke alarms,Alarmes de fumo,1
,2021-06-25T00:00:00.000Z,75,81,30,80,1.21,6152047bcf055d44dd07b8f1,Pr_75_80_30_81,Produtos,,Genérico,17409,,4,false,,Smoke and carbon monoxide multi-sensor detectors,Detectores multissensores de fumo e monóxido de carbono,1
,2021-06-25T00:00:00.000Z,75,82,30,80,1.21,6152047bcf055d44dd07b8f2,Pr_75_80_30_82,Produtos,,Genérico,17410,,4,false,,Smoke and heat multi-sensor detectors,Detectores multissensores de fumo e calor,1
,2021-06-25T00:00:00.000Z,75,94,30,80,1.21,6152047bcf055d44dd07b8f3,Pr_75_80_30_94,Produtos,Para revisão.,Médico Hospitalar,17411,,4,true,,Vibrating pillow pads,Alarme vibratório ,1
,2021-06-25T00:00:00.000Z,75,95,30,80,1.21,6152047bcf055d44dd07b8f4,Pr_75_80_30_95,Produtos,,Médico Hospitalar,17412,,4,false,,Vibrating radio pager transmitters,Alarme vibratório de radiotransmissores,1
,2021-06-25T00:00:00.000Z,75,96,30,80,1.21,6152047bcf055d44dd07b8f5,Pr_75_80_30_96,Produtos,,Médico Hospitalar,17413,,4,false,,Vibrating radio pagers,Radiotransmissores vibratórios,1
,2021-06-25T00:00:00.000Z,75,97,30,80,1.21,6152047bcf055d44dd07b8f6,Pr_75_80_30_97,Produtos,,Genérico,17414,,4,false,,Visual alarm signal devices,Dispositivos de sinalização de alarme visual,1
,2021-06-25T00:00:00.000Z,75,98,30,80,1.21,6152047bcf055d44dd07b8f7,Pr_75_80_30_98,Produtos,,Genérico,17415,,4,false,,Voice alarm control panels,Painéis de controlo de alarme por voz,1
,2021-06-25T00:00:00.000Z,75,,32,80,1.21,6152047bcf055d44dd07b8f8,Pr_75_80_32,Produtos,,Genérico,17416,,3,false,,Foreign object debris (FOD) detection equipment,Equipamento de detecção de detritos de objetos estranhos (FOD),1
,2021-06-25T00:00:00.000Z,75,27,32,80,1.21,6152047bcf055d44dd07b8f9,Pr_75_80_32_27,Produtos,,Genérico,17417,,4,false,,Electro-optical FOD detection equipment,Equipamento de detecção eletro-óptico FOD,1
,2021-06-25T00:00:00.000Z,75,39,32,80,1.21,6152047bcf055d44dd07b8fa,Pr_75_80_32_39,Produtos,,Genérico,17418,,4,false,,Hybrid FOD detection equipment,Equipamento de detecção de FOD híbrido,1
,2021-06-25T00:00:00.000Z,75,70,32,80,1.21,6152047bcf055d44dd07b8fb,Pr_75_80_32_70,Produtos,,Genérico,17419,,4,false,,Radar FOD detection equipment,Equipamento de detecção de radar FOD,1
,2021-06-25T00:00:00.000Z,75,,42,80,1.21,6152047bcf055d44dd07b8fc,Pr_75_80_42,Produtos,,Genérico,17420,,3,false,,Intruder detection and alarm devices and control equipment,Dispositivos de detecção e alarme de intrusão e equipamentos de controlo,1
,2021-06-25T00:00:00.000Z,75,2,42,80,1.21,6152047bcf055d44dd07b8fd,Pr_75_80_42_02,Produtos,,Genérico,17421,,4,false,,Acoustic detectors,Detectores acústicos,1
,2021-06-25T00:00:00.000Z,75,8,42,80,1.21,6152047bcf055d44dd07b8fe,Pr_75_80_42_08,Produtos,,Genérico,17422,,4,false,,Beam interruption detectors,Detectores de interrupção de feixe,1
,2021-06-25T00:00:00.000Z,75,11,42,80,1.21,6152047bcf055d44dd07b8ff,Pr_75_80_42_11,Produtos,,Genérico,17423,,4,false,,Capacitive proximity detectors,Detectores de proximidade capacitivos,1
,2021-06-25T00:00:00.000Z,75,16,42,80,1.21,6152047bcf055d44dd07b900,Pr_75_80_42_16,Produtos,,Genérico,17424,,4,false,,Combined passive infrared and microwave detectors,Detectores infravermelhos passivos e micro-ondas combinados,1
,2021-06-25T00:00:00.000Z,75,17,42,80,1.21,6152047bcf055d44dd07b901,Pr_75_80_42_17,Produtos,,Genérico,17425,,4,false,,Combined passive infrared and ultrasonic detectors,Detectores infravermelhos passivos e ultrassónicos combinados,1
,2021-06-25T00:00:00.000Z,75,22,42,80,1.21,6152047bcf055d44dd07b902,Pr_75_80_42_22,Produtos,,Genérico,17426,,4,false,,Deliberately operated intruder alarm devices,Dispositivos de alarme de intrusão operados deliberadamente,1
